time	manip	gran	press	averat	laba	proba	StZn
128	9988	99780	1200	99910	100000	100000	99939	
129	9988	99780	1200	99910	100000	100000	99939	
130	9988	99780	1200	99910	100000	100000	99939	
131	9988	99780	1200	99910	100000	100000	99939	
132	9988	99780	1200	99910	100000	100000	99939	
133	9988	99780	1200	99910	100000	100000	99939	
134	9988	99780	1200	99910	100000	100000	99939	
135	9988	99780	1200	99910	100000	100000	99939	
136	9988	99780	1200	99910	100000	100000	99939	
137	9988	99780	1200	99910	100000	100000	99939	
138	9988	99780	1200	99910	100000	100000	99939	
139	9958	99780	1200	99910	100000	100000	99939	
140	9958	99780	1200	99910	100000	100000	99939	
141	9958	99780	1200	99910	100000	100000	99939	
142	9958	99780	1200	99910	100000	100000	99939	
143	9958	99780	1200	99910	100000	100000	99939	
144	9958	99780	1200	99910	100000	100000	99939	
145	9952	99780	1200	99910	100000	100000	99939	
146	9952	99780	1200	99910	100000	100000	99939	
147	9952	99780	1200	99910	100000	100000	99939	
148	9952	99780	1200	99910	100000	100000	99939	
149	9952	99780	1200	99910	100000	100000	99939	
150	9952	99780	1200	99910	100000	100000	99939	
151	9952	99780	1200	99910	100000	100000	99939	
152	9952	99780	1200	99910	100000	100000	99939	
153	9952	99780	1200	99910	100000	100000	99939	
154	9952	99780	1200	99910	100000	100000	99939	
155	9952	99780	1200	99910	100000	100000	99939	
156	9952	99780	1200	99910	100000	100000	99939	
157	9952	99780	1200	99910	100000	100000	99939	
158	9952	99780	1200	99910	100000	100000	99939	
159	9952	99780	1200	99910	100000	100000	99939	
160	9952	99780	1200	99910	100000	100000	99939	
161	9952	99780	1200	99910	100000	100000	99939	
162	9952	99780	1200	99910	100000	100000	99939	
163	9952	99780	1200	99910	100000	100000	99939	
164	9952	99780	1200	99910	100000	100000	99939	
165	9952	99780	1200	99910	100000	100000	99939	
166	9952	99780	1200	99910	100000	100000	99939	
167	9952	99780	1200	99910	100000	100000	99939	
168	9952	99780	1200	99910	100000	100000	99939	
169	9952	99780	1200	99910	100000	100000	99939	
170	9952	99780	1200	99910	100000	100000	99939	
171	9952	99780	1200	99910	100000	100000	99939	
172	9952	99780	1200	99910	100000	100000	99939	
173	9952	99780	1200	99910	100000	100000	99939	
174	9952	99780	1200	99910	100000	100000	99939	
175	9952	99780	1200	99910	100000	100000	99939	
176	9952	99780	1200	99910	100000	100000	99939	
177	9952	99780	1200	99910	100000	100000	99939	
178	9952	99780	1200	99910	100000	100000	99939	
179	9952	99780	1200	99910	100000	100000	99939	
180	9952	99780	1200	99910	100000	100000	99939	
181	9952	99780	1200	99910	100000	100000	99939	
182	9952	99780	1200	99910	100000	100000	99939	
183	9952	99780	1200	99910	100000	100000	99939	
184	9952	99780	1200	99910	100000	100000	99939	
185	9952	99780	1200	99910	100000	100000	99939	
186	9952	99780	1200	99910	100000	100000	99939	
187	9952	99780	1200	99910	100000	100000	99939	
188	9952	99780	1200	99910	100000	100000	99939	
189	9952	99780	1200	99910	100000	100000	99939	
190	9952	99780	1200	99910	100000	100000	99939	
191	9952	99780	1200	99910	100000	100000	99939	
192	9952	99780	1200	99910	100000	100000	99939	
193	9952	99780	1200	99910	100000	100000	99939	
194	9952	99780	1200	99910	100000	100000	99939	
195	9952	99780	1200	99910	100000	100000	99939	
196	9952	99780	1200	99910	100000	100000	99939	
197	9952	99780	1200	99910	100000	100000	99939	
198	9952	99780	1200	99910	100000	100000	99939	
199	9952	99780	1200	99910	100000	100000	99939	
200	9952	99780	1200	99910	100000	100000	99939	
201	9952	99780	1200	99910	100000	100000	99939	
202	9952	99780	1200	99910	100000	100000	99939	
203	9952	99780	1200	99910	100000	100000	99939	
204	9952	99780	1200	99910	100000	100000	99939	
205	9952	99780	1200	99910	100000	100000	99939	
206	9952	99780	1200	99910	100000	100000	99939	
207	9952	99780	1200	99910	100000	100000	99939	
208	9952	99780	1200	99910	100000	100000	99939	
209	9952	99780	1200	99910	100000	100000	99939	
210	9952	99780	1200	99910	100000	100000	99939	
211	9952	99780	1200	99910	100000	100000	99939	
212	9952	99780	1200	99910	100000	100000	99939	
213	9952	99780	1200	99910	100000	100000	99939	
214	9952	99780	1200	99910	100000	100000	99939	
215	9952	99780	1200	99910	100000	100000	99939	
216	9952	99780	1200	99910	100000	100000	99939	
217	9952	99780	1200	99910	100000	100000	99939	
218	9952	99780	1200	99910	100000	100000	99939	
219	9952	99780	1200	99910	100000	100000	99939	
220	9952	99780	1200	99910	100000	100000	99939	
221	9952	99780	1200	99910	100000	100000	99939	
222	9952	99780	1200	99910	100000	100000	99939	
223	9952	99780	1200	99910	100000	100000	99939	
224	9952	99780	1200	99910	100000	100000	99939	
225	9952	99780	1200	99910	100000	100000	99939	
226	9952	99780	1200	99910	100000	100000	99939	
227	9952	99780	1200	99910	100000	100000	99939	
228	9952	99780	1200	99910	100000	100000	99939	
229	9952	99780	1200	99910	100000	100000	99939	
230	9952	99780	1200	99910	100000	100000	99939	
231	9952	99780	1200	99910	100000	100000	99939	
232	9952	99780	1200	99910	100000	100000	99939	
233	9952	99780	1200	99910	100000	100000	99939	
234	9952	99780	1200	99815	100000	100000	99939	
235	9952	99780	1200	99815	100000	100000	99939	
236	9952	99780	1200	99815	100000	100000	99939	
237	9952	99780	1200	99815	100000	100000	99939	
238	9952	99780	1200	99815	100000	100000	99939	
239	9952	99780	1200	99815	100000	100000	99939	
240	9952	99780	1200	99815	100000	100000	99939	
241	9952	99780	1200	99815	100000	100000	99939	
242	9952	99780	1200	99815	100000	100000	99939	
243	9952	99780	1200	99815	100000	100000	99939	
244	9952	99780	1200	99815	100000	100000	99939	
245	9952	99780	1200	99815	100000	100000	99939	
246	9940	99780	1200	99815	100000	100000	99939	
247	9940	99780	1200	99815	100000	100000	99939	
248	9940	99780	1200	99815	100000	100000	99939	
249	9940	99780	1200	99815	100000	100000	99939	
250	9940	99780	1200	99815	100000	100000	99939	
251	9940	99780	1200	99815	100000	100000	99939	
252	9940	99780	1200	99815	100000	100000	99939	
253	9940	99780	1200	99815	100000	100000	99939	
254	9940	99780	1200	99815	100000	100000	99939	
255	9940	99780	1200	99815	100000	100000	99939	
256	9940	99780	1200	99815	100000	100000	99939	
257	9940	99780	1200	99815	100000	100000	99939	
258	9940	99780	1200	99815	100000	100000	99939	
259	9940	99780	1200	99815	100000	100000	99939	
260	9940	99780	1200	99815	100000	100000	99939	
261	9925	99780	1200	99815	100000	100000	99939	
262	9925	99780	1200	99815	100000	100000	99939	
263	9925	99780	1200	99815	100000	100000	99939	
264	9925	99780	1200	99815	100000	100000	99939	
265	9925	99780	1200	99815	100000	100000	99939	
266	9925	99780	1200	99815	100000	100000	99939	
267	9919	99780	1200	99815	100000	100000	99939	
268	9919	99780	1200	99815	100000	100000	99939	
269	9919	99780	1200	99815	100000	100000	99939	
270	9919	99780	1200	99815	100000	100000	99939	
271	9919	99780	1200	99815	100000	100000	99939	
272	9919	99780	1200	99815	100000	100000	99939	
273	9919	99780	1200	99815	100000	100000	99939	
274	9919	99780	1200	99815	100000	100000	99939	
275	9919	99780	1200	99815	100000	100000	99939	
276	9919	99780	1200	99815	100000	100000	99939	
277	9919	99780	1200	99815	100000	100000	99939	
278	9919	99780	1200	99815	100000	100000	99939	
279	9907	99780	1200	99815	100000	100000	99939	
280	9907	99780	1200	99815	100000	100000	99939	
281	9907	99780	1200	99815	100000	100000	99939	
282	9907	99780	1200	99815	100000	100000	99939	
283	9907	99780	1200	99815	100000	100000	99939	
284	9907	99780	1200	99815	100000	100000	99939	
285	9907	99780	1200	99815	100000	100000	99939	
286	9907	99780	1200	99815	100000	100000	99939	
287	9907	99780	1200	99815	100000	100000	99939	
288	9907	99780	1200	99815	100000	100000	99939	
289	9907	99780	1200	99815	100000	100000	99939	
290	9907	99780	1200	99815	100000	100000	99939	
291	9907	99780	1200	99815	100000	100000	99939	
292	9907	99780	1200	99815	100000	100000	99939	
293	9907	99780	1200	99815	100000	100000	99939	
294	9907	99780	1200	99815	100000	100000	99939	
295	9907	99780	1200	99815	100000	100000	99939	
296	9907	99780	1200	99815	100000	100000	99939	
297	9907	99780	1200	99815	100000	100000	99939	
298	9907	99780	1200	99815	100000	100000	99939	
299	9907	99780	1200	99815	100000	100000	99939	
300	9907	99780	1200	99815	100000	100000	99939	
301	9907	99780	1200	99815	100000	100000	99939	
302	9907	99780	1200	99815	100000	100000	99939	
303	9907	99780	1200	99815	100000	100000	99939	
304	9907	99780	1200	99815	100000	100000	99939	
305	9907	99780	1200	99815	100000	100000	99939	
306	9907	99780	1200	99815	100000	100000	99939	
307	9907	99780	1200	99815	100000	100000	99939	
308	9907	99780	1200	99815	100000	100000	99939	
309	9907	99780	1200	99815	100000	100000	99878	
310	9907	99780	1200	99815	100000	100000	99878	
311	9907	99780	1200	99815	100000	100000	99878	
312	9907	99780	1200	99815	100000	100000	99878	
313	9907	99780	1200	99815	100000	100000	99878	
314	9907	99780	1200	99815	100000	100000	99878	
315	9907	99780	1200	99815	100000	100000	99878	
316	9907	99780	1200	99815	100000	100000	99878	
317	9907	99780	1200	99815	100000	100000	99878	
318	9907	99780	1200	99815	100000	100000	99878	
319	9907	99780	1200	99815	100000	100000	99878	
320	9907	99780	1200	99815	100000	100000	99878	
321	9907	99780	1200	99815	100000	100000	99878	
322	9907	99780	1200	99815	100000	100000	99878	
323	9907	99780	1200	99815	100000	100000	99878	
324	9907	99780	1200	99815	100000	100000	99878	
325	9907	99780	1200	99815	100000	100000	99878	
326	9907	99780	1200	99815	100000	100000	99878	
327	9907	99780	1200	99815	100000	100000	99878	
328	9907	99780	1200	99815	100000	100000	99878	
329	9907	99780	1200	99815	100000	100000	99878	
330	9907	99780	1200	99815	100000	100000	99878	
331	9907	99780	1200	99815	100000	100000	99878	
332	9907	99780	1200	99815	100000	100000	99878	
333	9907	99780	1200	99815	100000	100000	99878	
334	9907	99780	1200	99815	100000	100000	99878	
335	9907	99780	1200	99815	100000	100000	99878	
336	9907	99780	1200	99815	100000	100000	99878	
337	9907	99780	1200	99815	100000	100000	99878	
338	9907	99780	1200	99815	100000	100000	99878	
339	9907	99780	1200	99815	100000	100000	99878	
340	9907	99780	1200	99815	100000	100000	99878	
341	9907	99780	1200	99815	100000	100000	99878	
342	9907	99780	1200	99815	100000	100000	99878	
343	9907	99780	1200	99815	100000	100000	99878	
344	9907	99780	1200	99815	100000	100000	99878	
345	9907	99780	1200	99815	100000	100000	99878	
346	9907	99780	1200	99815	100000	100000	99878	
347	9907	99780	1200	99815	100000	100000	99878	
348	9907	99780	1200	99815	100000	100000	99878	
349	9907	99780	1200	99815	100000	100000	99878	
350	9907	99780	1200	99815	100000	100000	99878	
351	9907	99780	1200	99815	100000	100000	99878	
352	9907	99780	1200	99815	100000	100000	99878	
353	9907	99780	1200	99815	100000	100000	99878	
354	9907	99780	1200	99815	100000	100000	99878	
355	9907	99780	1200	99815	100000	100000	99878	
356	9907	99780	1200	99815	100000	100000	99878	
357	9907	99780	1200	99815	100000	100000	99878	
358	9907	99780	1200	99815	100000	100000	99878	
359	9907	99780	1200	99815	100000	100000	99878	
360	9907	99780	1200	99815	100000	100000	99878	
361	9907	99780	1200	99715	100000	100000	99878	
362	9907	99780	1200	99715	100000	100000	99878	
363	9907	99780	1200	99715	100000	100000	99878	
364	9907	99780	1200	99715	100000	100000	99878	
365	9907	99780	1200	99715	100000	100000	99878	
366	9907	99780	1200	99715	100000	100000	99878	
367	9907	99780	1200	99715	100000	100000	99878	
368	9907	99780	1200	99715	100000	100000	99878	
369	9907	99780	1200	99715	100000	100000	99878	
370	9907	99780	1200	99715	100000	100000	99878	
371	9907	99780	1200	99715	100000	100000	99878	
372	9907	99780	1200	99715	100000	100000	99878	
373	9895	99780	1200	99715	100000	100000	99878	
374	9895	99780	1200	99715	100000	100000	99878	
375	9895	99780	1200	99715	100000	100000	99878	
376	9895	99780	1200	99715	100000	100000	99878	
377	9895	99780	1200	99715	100000	100000	99878	
378	9895	99780	1200	99715	100000	100000	99878	
379	9895	99780	1200	99715	100000	100000	99878	
380	9895	99780	1200	99715	100000	100000	99878	
381	9895	99780	1200	99715	100000	100000	99878	
382	9895	99780	1200	99715	100000	100000	99878	
383	9895	99780	1200	99715	100000	100000	99878	
384	9895	99780	1200	99715	100000	100000	99878	
385	9895	99780	1200	99715	100000	100000	99878	
386	9895	99780	1200	99715	100000	100000	99878	
387	9895	99780	1200	99715	100000	100000	99878	
388	9880	99780	1200	99715	100000	100000	99878	
389	9880	99780	1200	99715	100000	100000	99878	
390	9880	99780	1200	99715	100000	100000	99878	
391	9880	99780	1200	99715	100000	100000	99878	
392	9880	99780	1200	99715	100000	100000	99878	
393	9880	99780	1200	99715	100000	100000	99878	
394	9874	99780	1200	99715	100000	100000	99878	
395	9874	99780	1200	99715	100000	100000	99878	
396	9874	99780	1200	99715	100000	100000	99878	
397	9874	99780	1200	99715	100000	100000	99878	
398	9874	99780	1200	99715	100000	100000	99878	
399	9874	99780	1200	99715	100000	100000	99878	
400	9874	99780	1200	99715	100000	100000	99878	
401	9874	99780	1200	99715	100000	100000	99878	
402	9874	99780	1200	99715	100000	100000	99878	
403	9874	99780	1200	99715	100000	100000	99878	
404	9874	99780	1200	99715	100000	100000	99878	
405	9874	99780	1200	99715	100000	100000	99878	
406	9874	99780	1200	99715	100000	100000	99878	
407	9874	99780	1200	99715	100000	100000	99878	
408	9874	99780	1200	99715	100000	100000	99878	
409	9874	99780	1200	99715	100000	100000	99878	
410	9874	99780	1200	99715	100000	100000	99878	
411	9874	99780	1200	99715	100000	100000	99878	
412	9874	99780	1200	99715	100000	100000	99878	
413	9874	99780	1200	99715	100000	100000	99878	
414	9874	99780	1200	99715	100000	100000	99878	
415	9874	99780	1200	99715	100000	100000	99878	
416	9874	99780	1200	99715	100000	100000	99878	
417	9874	99780	1200	99715	100000	100000	99878	
418	9874	99780	1200	99715	100000	100000	99878	
419	9874	99780	1200	99715	100000	100000	99878	
420	9874	99780	1200	99715	100000	100000	99878	
421	9874	99780	1200	99715	100000	100000	99878	
422	9874	99780	1200	99715	100000	100000	99878	
423	9874	99780	1200	99715	100000	100000	99878	
424	9874	99780	1200	99715	100000	100000	99878	
425	9874	99780	1200	99715	100000	100000	99878	
426	9874	99780	1200	99715	100000	100000	99878	
427	9874	99780	1200	99715	100000	100000	99878	
428	9874	99780	1200	99715	100000	100000	99878	
429	9874	99780	1200	99715	100000	100000	99878	
430	9874	99780	1200	99715	100000	100000	99878	
431	9874	99780	1200	99715	100000	100000	99878	
432	9874	99780	1200	99715	100000	100000	99878	
433	9874	99780	1200	99715	100000	100000	99878	
434	9874	99780	1200	99715	100000	100000	99878	
435	9874	99780	1200	99715	100000	100000	99878	
436	9874	99780	1200	99715	100000	100000	99878	
437	9874	99780	1200	99715	100000	100000	99878	
438	9874	99780	1200	99715	100000	100000	99878	
439	9874	99780	1200	99715	100000	100000	99878	
440	9874	99780	1200	99715	100000	100000	99878	
441	9874	99780	1200	99715	100000	100000	99878	
442	9874	99780	1200	99715	100000	100000	99878	
443	9874	99780	1200	99715	100000	100000	99878	
444	9874	99780	1200	99715	100000	100000	99878	
445	9874	99780	1200	99715	100000	100000	99878	
446	9874	99780	1200	99715	100000	100000	99878	
447	9874	99780	1200	99715	100000	100000	99878	
448	9874	99780	1200	99655	100000	100000	99878	
449	9874	99780	1200	99655	100000	100000	99878	
450	9874	99780	1200	99655	100000	100000	99878	
451	9874	99780	1200	99655	100000	100000	99878	
452	9874	99780	1200	99655	100000	100000	99878	
453	9874	99780	1200	99655	100000	100000	99878	
454	9874	99780	1200	99655	100000	100000	99878	
455	9874	99780	1200	99655	100000	100000	99878	
456	9874	99780	1200	99655	100000	100000	99878	
457	9874	99780	1200	99655	100000	100000	99878	
458	9874	99780	1200	99655	100000	100000	99878	
459	9874	99780	1200	99655	100000	100000	99878	
460	9862	99780	1200	99655	100000	100000	99878	
461	9862	99780	1200	99655	100000	100000	99878	
462	9862	99780	1200	99655	100000	100000	99878	
463	9862	99780	1200	99655	100000	100000	99878	
464	9862	99780	1200	99655	100000	100000	99878	
465	9862	99780	1200	99655	100000	100000	99878	
466	9862	99780	1200	99655	100000	100000	99878	
467	9862	99780	1200	99655	100000	100000	99878	
468	9862	99780	1200	99655	100000	100000	99878	
469	9862	99780	1200	99655	100000	100000	99878	
470	9862	99780	1200	99655	100000	100000	99878	
471	9862	99780	1200	99655	100000	100000	99878	
472	9862	99780	1200	99655	100000	100000	99878	
473	9862	99780	1200	99655	100000	100000	99878	
474	9862	99780	1200	99655	100000	100000	99878	
475	9862	99780	1200	99655	100000	100000	99878	
476	9862	99780	1200	99655	100000	100000	99878	
477	9862	99780	1200	99655	100000	100000	99878	
478	9862	99780	1200	99655	100000	100000	99878	
479	9862	99780	1200	99655	100000	100000	99878	
480	9862	99780	1200	99655	100000	100000	99878	
481	9862	99780	1200	99655	100000	100000	99878	
482	9862	99780	1200	99655	100000	100000	99878	
483	9862	99780	1200	99655	100000	100000	99878	
484	9862	99780	1200	99655	100000	100000	99878	
485	9862	99780	1200	99655	100000	100000	99878	
486	9862	99780	1200	99655	100000	100000	99878	
487	9862	99780	1200	99655	100000	100000	99878	
488	9862	99780	1200	99655	100000	100000	99878	
489	9862	99780	1200	99655	100000	100000	99878	
490	9862	99780	1200	99655	100000	100000	99878	
491	9862	99780	1200	99655	100000	100000	99878	
492	9862	99780	1200	99655	100000	100000	99878	
493	9862	99780	1200	99655	100000	100000	99878	
494	9862	99780	1200	99655	100000	100000	99878	
495	9862	99780	1200	99655	100000	100000	99878	
496	9862	99780	1200	99655	100000	100000	99878	
497	9862	99780	1200	99655	100000	100000	99878	
498	9862	99780	1200	99655	100000	100000	99878	
499	9862	99780	1200	99655	100000	100000	99878	
500	9862	99780	1200	99655	100000	100000	99878	
501	9862	99780	1200	99655	100000	100000	99878	
502	9862	99780	1200	99655	100000	100000	99878	
503	9862	99780	1200	99655	100000	100000	99878	
504	9862	99780	1200	99655	100000	100000	99878	
505	9862	99780	1200	99655	100000	100000	99878	
506	9862	99780	1200	99655	100000	100000	99878	
507	9862	99780	1200	99655	100000	100000	99878	
508	9862	99780	1200	99655	100000	100000	99878	
509	9862	99780	1200	99655	100000	100000	99878	
510	9862	99780	1200	99655	100000	100000	99878	
511	9862	99780	1200	99655	100000	100000	99878	
512	9862	99780	1200	99655	100000	100000	99878	
513	9862	99780	1200	99655	100000	100000	99878	
514	9862	99780	1200	99655	100000	100000	99878	
515	9862	99780	1200	99655	100000	100000	99878	
516	9862	99780	1200	99655	100000	100000	99878	
517	9862	99780	1200	99655	100000	100000	99878	
518	9862	99780	1200	99655	100000	100000	99878	
519	9862	99780	1200	99655	100000	100000	99878	
520	9862	99780	1200	99655	100000	100000	99878	
521	9862	99780	1200	99655	100000	100000	99878	
522	9862	99780	1200	99655	100000	100000	99878	
523	9862	99780	1200	99655	100000	100000	99878	
524	9862	99780	1200	99655	100000	100000	99878	
525	9862	99780	1200	99655	100000	100000	99878	
526	9862	99780	1200	99655	100000	100000	99878	
527	9862	99780	1200	99655	100000	100000	99878	
528	9862	99780	1200	99655	100000	100000	99878	
529	9832	99780	1200	99655	100000	100000	99878	
530	9832	99780	1200	99655	100000	100000	99878	
531	9832	99780	1200	99655	100000	100000	99878	
532	9832	99780	1200	99655	100000	100000	99878	
533	9832	99780	1200	99655	100000	100000	99878	
534	9832	99780	1200	99655	100000	100000	99878	
535	9832	99780	1200	99655	100000	100000	99878	
536	9832	99780	1200	99655	100000	100000	99878	
537	9832	99780	1200	99655	100000	100000	99878	
538	9832	99780	1200	99655	100000	100000	99878	
539	9832	99780	1200	99655	100000	100000	99878	
540	9832	99780	1200	99655	100000	100000	99878	
541	9832	99780	1200	99655	100000	100000	99878	
542	9832	99780	1200	99655	100000	100000	99878	
543	9832	99780	1200	99655	100000	100000	99878	
544	9832	99780	1200	99655	100000	100000	99878	
545	9832	99780	1200	99655	100000	100000	99878	
546	9832	99780	1200	99655	100000	100000	99878	
547	9832	99780	1200	99655	100000	100000	99878	
548	9832	99780	1200	99655	100000	100000	99878	
549	9832	99780	1200	99655	100000	100000	99878	
550	9832	99780	1200	99655	100000	100000	99878	
551	9832	99780	1200	99655	100000	100000	99878	
552	9832	99780	1200	99655	100000	100000	99878	
553	9832	99780	1200	99655	100000	100000	99878	
554	9832	99780	1200	99655	100000	100000	99878	
555	9832	99780	1200	99655	100000	100000	99878	
556	9832	99780	1200	99655	100000	100000	99878	
557	9832	99780	1200	99655	100000	100000	99878	
558	9832	99780	1200	99655	100000	100000	99878	
559	9832	99780	1200	99655	100000	100000	99878	
560	9832	99780	1200	99655	100000	100000	99878	
561	9832	99780	1200	99655	100000	100000	99878	
562	9832	99780	1200	99655	100000	100000	99878	
563	9832	99780	1200	99655	100000	100000	99878	
564	9832	99780	1200	99655	100000	100000	99878	
565	9832	99780	1200	99655	100000	100000	99878	
566	9832	99780	1200	99655	100000	100000	99878	
567	9832	99780	1200	99655	100000	100000	99878	
568	9832	99780	1200	99655	100000	100000	99878	
569	9832	99780	1200	99655	100000	100000	99878	
570	9832	99780	1200	99655	100000	100000	99878	
571	9832	99780	1200	99655	100000	100000	99878	
572	9832	99780	1200	99655	100000	100000	99878	
573	9832	99780	1200	99655	100000	100000	99878	
574	9832	99780	1200	99655	100000	100000	99878	
575	9832	99780	1200	99655	100000	100000	99878	
576	9832	99780	1200	99655	100000	100000	99878	
577	9832	99780	1200	99655	100000	100000	99878	
578	9832	99780	1200	99655	100000	100000	99878	
579	9782	99780	1200	99655	100000	100000	99878	
580	9782	99780	1200	99655	100000	100000	99878	
581	9782	99780	1200	99655	100000	100000	99878	
