time	manip	gran	press	averat	laba	proba	StZn
8070	8305	95299	9163	96460	100000	100000	99378	
8080	8305	95299	9163	96460	100000	100000	99378	
8090	8305	95299	9163	96460	100000	100000	99378	
8100	8305	95299	9163	96460	100000	100000	99378	
8110	8305	95299	9163	96280	100000	100000	99378	
8120	8305	95299	9163	96280	100000	100000	99378	
8130	8305	95299	9163	96280	100000	100000	99378	
8140	8305	95299	9163	96280	100000	100000	99378	
8150	8305	95299	9163	96280	100000	100000	99378	
8160	8305	95299	9163	96280	100000	100000	99378	
8170	8305	95299	9163	96280	100000	100000	99378	
8180	8305	95299	9163	96280	100000	100000	99378	
8190	8305	95299	9163	96280	100000	100000	99378	
8200	8305	95299	9163	96280	100000	100000	99378	
8210	8305	95299	9163	96280	100000	100000	99378	
8220	8305	95299	9163	96280	100000	100000	99378	
8230	8305	95299	9163	96280	100000	100000	99378	
8240	8305	95299	9163	96280	100000	100000	99378	
8250	8305	95299	9163	96280	100000	100000	99378	
8260	8305	95299	9163	96280	100000	100000	99378	
8270	8305	95299	9163	96280	100000	100000	99378	
8280	8305	95299	9163	96280	100000	100000	99378	
8290	8305	95299	9163	96280	100000	100000	99378	
8300	8305	95299	9163	96280	100000	100000	99378	
8310	8305	95299	9163	96280	100000	100000	99378	
8320	8305	95299	9163	96280	100000	100000	99378	
8330	8305	95299	9163	96280	100000	100000	99378	
8340	8305	95299	9163	96280	100000	100000	99378	
8350	8305	95299	9163	96280	100000	100000	99378	
8360	8305	95299	9163	96280	100000	100000	99378	
8370	8305	95299	9163	96280	100000	100000	99378	
8380	8305	95299	9163	96280	100000	100000	99378	
8390	8305	95299	9163	96280	100000	100000	99378	
8400	8293	95299	9163	96280	100000	100000	99378	
8410	8293	95299	9163	96280	100000	100000	99378	
8420	8293	95299	9163	96280	100000	100000	99378	
8430	8263	95299	9163	96280	100000	100000	99378	
8440	8263	95299	9163	96280	100000	100000	99378	
8450	8263	95299	9163	96280	100000	100000	99378	
8460	8263	95299	9163	96280	100000	100000	99378	
8470	8263	95299	9163	96280	100000	100000	99378	
8480	8213	95299	9163	96280	100000	100000	99378	
8490	8207	95299	9163	96280	100000	100000	99378	
8500	8207	95299	9163	96280	100000	100000	99378	
8510	8192	95299	9163	96280	100000	100000	99378	
8520	8192	95299	9163	96280	100000	100000	99378	
8530	8180	95299	9163	96280	100000	100000	99378	
8540	8180	95299	9163	96280	100000	100000	99378	
8550	8180	95299	9163	96280	100000	100000	99378	
8560	8180	95299	9163	96280	100000	100000	99316	
8570	8180	95299	9163	96280	100000	100000	99316	
8580	8180	95299	9163	96280	100000	100000	99316	
8590	8180	95299	9163	96280	100000	100000	99316	
8600	8180	95299	9163	96100	100000	100000	99316	
8610	8180	95299	9163	96100	100000	100000	99316	
8620	8180	95299	9163	96100	100000	100000	99316	
8630	8180	95299	9163	96100	100000	100000	99316	
