time	manip	gran	press	averat	laba	proba	StZn	cell_1	cell_2	cell_3
5820	0	4	0	2	1	0	0	1	0	3	
5830	0	4	0	2	1	0	0	1	0	3	
5840	0	4	0	2	1	0	0	1	0	3	
5850	0	4	0	2	1	0	0	1	0	3	
5860	0	4	0	2	1	0	0	1	0	3	
5870	0	4	0	2	1	0	0	1	0	3	
5880	0	4	0	2	1	0	0	1	0	3	
5890	0	4	0	2	1	0	0	1	0	3	
5900	0	4	0	2	1	0	0	1	0	3	
5910	0	4	0	2	1	0	0	1	0	3	
5920	0	4	0	2	1	0	0	1	0	3	
5930	0	4	0	2	1	0	0	1	0	3	
5940	0	4	0	2	1	0	0	1	0	3	
5950	0	4	0	2	1	0	0	1	0	3	
5960	0	4	0	2	1	0	0	1	0	3	
5970	0	4	0	2	1	0	0	1	0	3	
5980	2	4	0	0	0	0	0	1	0	3	
5990	2	4	0	0	0	0	0	1	0	3	
6000	4	0	0	0	0	2	0	1	0	3	
6010	4	0	0	0	2	2	0	1	0	3	
6020	4	0	0	0	2	2	0	1	0	3	
6030	2	0	0	4	2	0	0	1	0	3	
6040	1	0	0	4	2	0	0	0	2	3	
6050	1	0	0	4	2	0	0	0	2	3	
6060	0	0	0	4	2	0	1	0	2	3	
6070	0	0	0	4	2	0	1	0	2	3	
6080	0	0	0	4	2	0	1	0	2	3	
6090	0	0	0	4	2	0	1	0	2	3	
6100	0	0	0	4	2	0	1	0	2	3	
6110	0	0	0	4	2	0	1	0	2	3	
6120	0	0	0	4	2	0	1	0	2	3	
6130	0	0	0	4	2	0	1	0	2	3	
6140	0	0	0	4	2	0	1	0	2	3	
6150	0	0	0	4	2	0	1	0	2	3	
6160	0	0	0	4	2	0	1	0	2	3	
6170	0	0	0	4	2	0	1	0	2	3	
6180	0	0	0	4	2	0	1	0	2	3	
6190	0	0	0	4	2	0	1	0	2	3	
6200	0	0	0	4	2	0	1	0	2	3	
6210	0	0	0	4	2	0	1	0	2	3	
6220	0	0	0	4	2	0	1	0	2	3	
6230	0	0	0	4	2	0	1	0	2	3	
6240	0	0	0	4	2	0	1	0	2	3	
6250	0	0	0	4	2	0	1	0	2	3	
6260	0	0	0	4	2	0	1	0	2	3	
6270	0	0	0	4	2	0	1	0	2	3	
6280	0	0	0	4	2	0	1	0	2	3	
6290	0	0	0	4	2	0	1	0	2	3	
6300	0	0	0	4	2	0	1	0	2	3	
6310	0	0	0	4	2	0	1	0	2	3	
6320	0	0	0	4	2	0	1	0	2	3	
6330	0	0	0	4	2	0	1	0	2	3	
6340	0	0	0	4	2	0	1	0	2	3	
6350	0	0	0	4	2	0	1	0	2	3	
6360	0	0	0	4	2	0	1	0	2	3	
6370	0	0	0	4	2	0	1	0	2	3	
6380	0	0	0	4	2	0	1	0	2	3	
6390	4	0	0	0	0	0	1	0	2	3	
6400	4	0	0	0	0	0	1	0	2	3	
6410	3	0	0	0	0	4	1	0	2	0	
6420	3	0	0	0	4	4	1	0	2	0	
6430	3	0	0	0	4	4	1	0	2	0	
6440	3	0	0	0	4	4	1	0	2	0	
6450	3	0	0	0	4	4	1	0	2	0	
6460	3	0	0	0	4	4	1	0	2	0	
6470	3	0	0	0	4	4	1	0	2	0	
6480	3	0	0	0	4	4	1	0	2	0	
6490	4	3	0	0	4	0	1	0	2	0	
6500	1	3	0	0	4	0	0	4	2	0	
6510	1	3	0	0	4	0	0	4	2	0	
6520	2	3	0	1	4	0	0	4	0	0	
6530	2	3	0	1	4	0	0	4	0	0	
6540	2	3	0	1	4	0	0	4	0	0	
6550	0	3	0	1	4	0	0	4	2	0	
6560	0	3	0	1	4	0	0	4	2	0	
6570	0	3	0	1	4	0	0	4	2	0	
6580	0	3	0	1	4	0	0	4	2	0	
6590	0	3	0	1	4	0	0	4	2	0	
6600	0	3	0	1	4	0	0	4	2	0	
6610	0	3	0	1	4	0	0	4	2	0	
6620	0	3	0	1	4	0	0	4	2	0	
6630	0	3	0	1	4	0	0	4	2	0	
6640	0	3	0	1	4	0	0	4	2	0	
6650	0	3	0	1	4	0	0	4	2	0	
6660	0	3	0	1	4	0	0	4	2	0	
6670	0	3	0	1	4	0	0	4	2	0	
6680	0	3	0	1	4	0	0	4	2	0	
6690	0	3	0	1	4	0	0	4	2	0	
6700	0	3	0	1	4	0	0	4	2	0	
6710	0	3	0	1	4	0	0	4	2	0	
6720	0	3	0	1	4	0	0	4	2	0	
6730	0	3	0	1	4	0	0	4	2	0	
6740	0	3	0	1	4	0	0	4	2	0	
6750	0	3	0	1	4	0	0	4	2	0	
6760	0	3	0	1	4	0	0	4	2	0	
6770	0	3	0	1	4	0	0	4	2	0	
6780	0	3	0	1	4	0	0	4	2	0	
6790	1	3	0	0	0	0	0	4	2	0	
6800	1	3	0	0	0	0	0	4	2	0	
6810	3	0	0	0	0	1	0	4	2	0	
6820	3	0	0	0	1	1	0	4	2	0	
6830	3	0	0	0	1	1	0	4	2	0	
6840	2	0	0	3	1	1	0	4	0	0	
6850	1	2	0	3	1	0	0	4	0	0	
6860	4	2	0	3	1	0	0	0	1	0	
6870	4	2	0	3	1	0	0	0	1	0	
6880	0	2	0	3	1	0	4	0	1	0	
6890	0	2	0	3	1	0	4	0	1	0	
6900	0	2	0	3	1	0	4	0	1	0	
6910	0	2	0	3	1	0	4	0	1	0	
6920	0	2	0	3	1	0	4	0	1	0	
6930	0	2	0	3	1	0	4	0	1	0	
6940	0	2	0	3	1	0	4	0	1	0	
6950	0	2	0	3	1	0	4	0	1	0	
6960	0	2	0	3	1	0	4	0	1	0	
6970	0	2	0	3	1	0	4	0	1	0	
6980	0	2	0	3	1	0	4	0	1	0	
6990	0	2	0	3	1	0	4	0	1	0	
7000	0	2	0	3	1	0	4	0	1	0	
7010	0	2	0	3	1	0	4	0	1	0	
7020	0	2	0	3	1	0	4	0	1	0	
7030	0	2	0	3	1	0	4	0	1	0	
7040	0	2	0	3	1	0	4	0	1	0	
7050	0	2	0	3	1	0	4	0	1	0	
7060	0	2	0	3	1	0	4	0	1	0	
7070	0	2	0	3	1	0	4	0	1	0	
7080	0	2	0	3	1	0	4	0	1	0	
7090	0	2	0	3	1	0	4	0	1	0	
7100	0	2	0	3	1	0	4	0	1	0	
7110	0	2	0	3	1	0	4	0	1	0	
7120	0	2	0	3	1	0	4	0	1	0	
7130	0	2	0	3	1	0	4	0	1	0	
7140	0	2	0	3	1	0	4	0	1	0	
7150	0	2	0	3	1	0	4	0	1	0	
7160	0	2	0	3	1	0	4	0	1	0	
7170	3	2	0	0	0	0	4	0	1	0	
7180	3	2	0	0	0	0	4	0	1	0	
7190	2	0	0	0	0	3	4	0	1	0	
7200	2	0	0	0	3	3	4	0	1	0	
7210	2	0	0	0	3	3	4	0	1	0	
7220	3	0	0	2	3	0	4	0	1	0	
7230	0	0	0	2	3	0	4	3	1	0	
7240	0	0	0	2	3	0	4	3	1	0	
7250	0	0	0	2	3	0	4	3	1	0	
7260	0	0	0	2	3	0	4	3	1	0	
7270	0	0	0	2	3	0	4	3	1	0	
7280	0	0	0	2	3	0	4	3	1	0	
7290	0	0	0	2	3	0	4	3	1	0	
7300	0	0	0	2	3	0	4	3	1	0	
7310	0	0	0	2	3	0	4	3	1	0	
7320	0	0	0	2	3	0	4	3	1	0	
7330	0	0	0	2	3	0	4	3	1	0	
7340	0	0	0	2	3	0	4	3	1	0	
7350	0	0	0	2	3	0	4	3	1	0	
7360	0	0	0	2	3	0	4	3	1	0	
7370	0	0	0	2	3	0	4	3	1	0	
7380	0	0	0	2	3	0	4	3	1	0	
7390	0	0	0	2	3	0	4	3	1	0	
7400	0	0	0	2	3	0	4	3	1	0	
7410	0	0	0	2	3	0	4	3	1	0	
7420	0	0	0	2	3	0	4	3	1	0	
7430	0	0	0	2	3	0	4	3	1	0	
7440	0	0	0	2	3	0	4	3	1	0	
7450	0	0	0	2	3	0	4	3	1	0	
7460	0	0	0	2	3	0	4	3	1	0	
7470	0	0	0	2	3	0	4	3	1	0	
7480	0	0	0	2	3	0	4	3	1	0	
7490	0	0	0	2	3	0	4	3	1	0	
7500	0	0	0	2	3	0	4	3	1	0	
7510	0	0	0	2	3	0	4	3	1	0	
7520	0	0	0	2	3	0	4	3	1	0	
7530	0	0	0	2	3	0	4	3	1	0	
7540	0	0	0	2	3	0	4	3	1	0	
7550	0	0	0	2	3	0	4	3	1	0	
7560	0	0	0	2	3	0	4	3	1	0	
7570	0	0	0	2	3	0	4	3	1	0	
7580	2	0	0	0	0	0	4	3	1	0	
7590	2	0	0	0	0	0	4	3	1	0	
7600	1	0	0	0	0	2	4	3	0	0	
7610	1	0	0	0	2	2	4	3	0	0	
7620	1	0	0	0	2	2	4	3	0	0	
7630	1	0	0	0	2	2	4	3	0	0	
7640	1	0	0	0	2	2	4	3	0	0	
7650	1	0	0	0	2	2	4	3	0	0	
7660	1	0	0	0	2	2	4	3	0	0	
7670	1	0	0	0	2	2	4	3	0	0	
7680	2	1	0	0	2	0	4	3	0	0	
7690	4	1	0	0	2	0	0	3	2	0	
7700	4	1	0	0	2	0	0	3	2	0	
7710	3	1	0	4	2	0	0	0	2	0	
7720	3	1	0	4	2	0	0	0	2	0	
7730	0	1	0	4	2	0	3	0	2	0	
7740	0	1	0	4	2	0	3	0	2	0	
7750	0	1	0	4	2	0	3	0	2	0	
7760	0	1	0	4	2	0	3	0	2	0	
7770	0	1	0	4	2	0	3	0	2	0	
7780	0	1	0	4	2	0	3	0	2	0	
7790	0	1	0	4	2	0	3	0	2	0	
7800	0	1	0	4	2	0	3	0	2	0	
7810	0	1	0	4	2	0	3	0	2	0	
7820	0	1	0	4	2	0	3	0	2	0	
7830	0	1	0	4	2	0	3	0	2	0	
7840	0	1	0	4	2	0	3	0	2	0	
7850	0	1	0	4	2	0	3	0	2	0	
7860	0	1	0	4	2	0	3	0	2	0	
7870	0	1	0	4	2	0	3	0	2	0	
7880	0	1	0	4	2	0	3	0	2	0	
7890	0	1	0	4	2	0	3	0	2	0	
7900	0	1	0	4	2	0	3	0	2	0	
7910	0	1	0	4	2	0	3	0	2	0	
7920	0	1	0	4	2	0	3	0	2	0	
7930	0	1	0	4	2	0	3	0	2	0	
7940	0	1	0	4	2	0	3	0	2	0	
7950	0	1	0	4	2	0	3	0	2	0	
7960	0	1	0	4	2	0	3	0	2	0	
7970	4	1	0	0	0	0	3	0	2	0	
7980	4	1	0	0	0	0	3	0	2	0	
7990	1	0	0	0	0	4	3	0	2	0	
8000	1	0	0	0	4	4	3	0	2	0	
8010	1	0	0	0	4	4	3	0	2	0	
8020	4	0	0	1	4	0	3	0	2	0	
8030	0	0	0	1	4	0	3	4	2	0	
8040	0	0	0	1	4	0	3	4	2	0	
8050	0	0	0	1	4	0	3	4	2	0	
8060	0	0	0	1	4	0	3	4	2	0	
8070	0	0	0	1	4	0	3	4	2	0	
8080	0	0	0	1	4	0	3	4	2	0	
8090	0	0	0	1	4	0	3	4	2	0	
8100	0	0	0	1	4	0	3	4	2	0	
8110	0	0	0	1	4	0	3	4	2	0	
8120	0	0	0	1	4	0	3	4	2	0	
8130	0	0	0	1	4	0	3	4	2	0	
8140	0	0	0	1	4	0	3	4	2	0	
8150	0	0	0	1	4	0	3	4	2	0	
8160	0	0	0	1	4	0	3	4	2	0	
8170	0	0	0	1	4	0	3	4	2	0	
8180	0	0	0	1	4	0	3	4	2	0	
8190	0	0	0	1	4	0	3	4	2	0	
8200	0	0	0	1	4	0	3	4	2	0	
8210	0	0	0	1	4	0	3	4	2	0	
8220	0	0	0	1	4	0	3	4	2	0	
8230	0	0	0	1	4	0	3	4	2	0	
8240	0	0	0	1	4	0	3	4	2	0	
8250	0	0	0	1	4	0	3	4	2	0	
8260	0	0	0	1	4	0	3	4	2	0	
8270	0	0	0	1	4	0	3	4	2	0	
8280	0	0	0	1	4	0	3	4	2	0	
8290	0	0	0	1	4	0	3	4	2	0	
8300	0	0	0	1	4	0	3	4	2	0	
8310	0	0	0	1	4	0	3	4	2	0	
8320	0	0	0	1	4	0	3	4	2	0	
8330	0	0	0	1	4	0	3	4	2	0	
8340	0	0	0	1	4	0	3	4	2	0	
8350	0	0	0	1	4	0	3	4	2	0	
8360	0	0	0	1	4	0	3	4	2	0	
8370	0	0	0	1	4	0	3	4	2	0	
8380	1	0	0	0	0	0	3	4	2	0	
8390	1	0	0	0	0	0	3	4	2	0	
8400	4	0	0	0	0	1	3	0	2	0	
8410	4	0	0	0	1	1	3	0	2	0	
8420	4	0	0	0	1	1	3	0	2	0	
8430	4	0	0	0	1	1	3	0	2	0	
8440	4	0	0	0	1	1	3	0	2	0	
8450	4	0	0	0	1	1	3	0	2	0	
8460	4	0	0	0	1	1	3	0	2	0	
8470	4	0	0	0	1	1	3	0	2	0	
8480	1	4	0	0	1	0	3	0	2	0	
8490	3	4	0	0	1	0	0	1	2	0	
8500	3	4	0	0	1	0	0	1	2	0	
8510	2	4	0	3	1	0	0	1	0	0	
8520	2	4	0	3	1	0	0	1	0	0	
8530	0	4	0	3	1	0	2	1	0	0	
8540	0	4	0	3	1	0	2	1	0	0	
8550	0	4	0	3	1	0	2	1	0	0	
8560	0	4	0	3	1	0	2	1	0	0	
8570	0	4	0	3	1	0	2	1	0	0	
8580	0	4	0	3	1	0	2	1	0	0	
8590	0	4	0	3	1	0	2	1	0	0	
8600	0	4	0	3	1	0	2	1	0	0	
8610	0	4	0	3	1	0	2	1	0	0	
8620	0	4	0	3	1	0	2	1	0	0	
8630	0	4	0	3	1	0	2	1	0	0	
